index rpi5-64 index-yes-yes-yes-1-32768-1-1723550590 32768 yes yes yes 1 10 1 simple 16 1 12749.307932 1.255
index rpi5-64 index-yes-yes-yes-1-32768-1-1723550590 32768 yes yes yes 1 10 1 simple 1 1 8465.414138 0.118
index rpi5-64 index-yes-yes-yes-1-32768-1-1723550590 32768 yes yes yes 1 10 1 simple 4 1 21190.862555 0.189
index rpi5-64 index-yes-yes-yes-1-32768-1-1723550590 32768 yes yes yes 1 10 1 prepared 16 1 40717.088539 0.393
index rpi5-64 index-yes-yes-yes-1-32768-1-1723550590 32768 yes yes yes 1 10 1 prepared 1 1 25857.002253 0.039
index rpi5-64 index-yes-yes-yes-1-32768-1-1723550590 32768 yes yes yes 1 10 1 prepared 4 1 63777.075721 0.063
index rpi5-64 index-yes-yes-yes-1-32768-1-1723550590 32768 yes yes yes 1 10 1 simple 16 2 12425.158248 1.288
index rpi5-64 index-yes-yes-yes-1-32768-1-1723550590 32768 yes yes yes 1 10 1 simple 1 2 8884.308246 0.113
index rpi5-64 index-yes-yes-yes-1-32768-1-1723550590 32768 yes yes yes 1 10 1 simple 4 2 21336.472130 0.187
index rpi5-64 index-yes-yes-yes-1-32768-1-1723550590 32768 yes yes yes 1 10 1 prepared 16 2 41225.727539 0.388
index rpi5-64 index-yes-yes-yes-1-32768-1-1723550590 32768 yes yes yes 1 10 1 prepared 1 2 25786.824371 0.039
index rpi5-64 index-yes-yes-yes-1-32768-1-1723550590 32768 yes yes yes 1 10 1 prepared 4 2 60427.117426 0.066
index rpi5-64 index-yes-yes-yes-1-32768-1-1723550590 32768 yes yes yes 1 10 1 simple 16 3 11949.423914 1.339
index rpi5-64 index-yes-yes-yes-1-32768-1-1723550590 32768 yes yes yes 1 10 1 simple 1 3 7539.738664 0.133
index rpi5-64 index-yes-yes-yes-1-32768-1-1723550590 32768 yes yes yes 1 10 1 simple 4 3 21951.803055 0.182
index rpi5-64 index-yes-yes-yes-1-32768-1-1723550590 32768 yes yes yes 1 10 1 prepared 16 3 41298.958696 0.387
index rpi5-64 index-yes-yes-yes-1-32768-1-1723550590 32768 yes yes yes 1 10 1 prepared 1 3 21642.463447 0.046
index rpi5-64 index-yes-yes-yes-1-32768-1-1723550590 32768 yes yes yes 1 10 1 prepared 4 3 60134.617601 0.067
