count i5 count-yes-no-yes-64-1000-100-1723562128 1000 yes no yes 64 100 simple 1 1 2113.809039 0.473
count i5 count-yes-no-yes-64-1000-100-1723562128 1000 yes no yes 64 100 simple 16 1 6431.792886 2.488
count i5 count-yes-no-yes-64-1000-100-1723562128 1000 yes no yes 64 100 simple 4 1 8650.976748 0.462
count i5 count-yes-no-yes-64-1000-100-1723562128 1000 yes no yes 64 100 prepared 1 1 3739.788495 0.267
count i5 count-yes-no-yes-64-1000-100-1723562128 1000 yes no yes 64 100 prepared 16 1 10490.644598 1.525
count i5 count-yes-no-yes-64-1000-100-1723562128 1000 yes no yes 64 100 prepared 4 1 14586.413701 0.274
count i5 count-yes-no-yes-64-1000-100-1723562128 1000 yes no yes 64 100 simple 1 2 2219.167050 0.451
count i5 count-yes-no-yes-64-1000-100-1723562128 1000 yes no yes 64 100 simple 16 2 6379.064122 2.508
count i5 count-yes-no-yes-64-1000-100-1723562128 1000 yes no yes 64 100 simple 4 2 8613.959520 0.464
count i5 count-yes-no-yes-64-1000-100-1723562128 1000 yes no yes 64 100 prepared 1 2 3742.778940 0.267
count i5 count-yes-no-yes-64-1000-100-1723562128 1000 yes no yes 64 100 prepared 16 2 10523.086440 1.520
count i5 count-yes-no-yes-64-1000-100-1723562128 1000 yes no yes 64 100 prepared 4 2 14638.440033 0.273
count i5 count-yes-no-yes-64-1000-100-1723562128 1000 yes no yes 64 100 simple 1 3 2143.861884 0.466
count i5 count-yes-no-yes-64-1000-100-1723562128 1000 yes no yes 64 100 simple 16 3 6370.660737 2.512
count i5 count-yes-no-yes-64-1000-100-1723562128 1000 yes no yes 64 100 simple 4 3 8652.274449 0.462
count i5 count-yes-no-yes-64-1000-100-1723562128 1000 yes no yes 64 100 prepared 1 3 3736.305788 0.268
count i5 count-yes-no-yes-64-1000-100-1723562128 1000 yes no yes 64 100 prepared 16 3 10485.371978 1.526
count i5 count-yes-no-yes-64-1000-100-1723562128 1000 yes no yes 64 100 prepared 4 3 14556.734817 0.275
