pgbench i5 pgbench-no-no-no-64-1000-0-1723704122 1000 no no no 64 5 0 simple 1 1 16718.368131 0.060
pgbench i5 pgbench-no-no-no-64-1000-0-1723704122 1000 no no no 64 5 0 simple 16 1 55632.972323 0.288
pgbench i5 pgbench-no-no-no-64-1000-0-1723704122 1000 no no no 64 5 0 simple 4 1 57662.977353 0.069
pgbench i5 pgbench-no-no-no-64-1000-0-1723704122 1000 no no no 64 5 0 prepared 1 1 29951.252475 0.033
pgbench i5 pgbench-no-no-no-64-1000-0-1723704122 1000 no no no 64 5 0 prepared 16 1 94951.816824 0.169
pgbench i5 pgbench-no-no-no-64-1000-0-1723704122 1000 no no no 64 5 0 prepared 4 1 101214.138347 0.040
pgbench i5 pgbench-no-no-no-64-1000-0-1723704122 1000 no no no 64 5 0 simple 1 2 16831.723275 0.059
pgbench i5 pgbench-no-no-no-64-1000-0-1723704122 1000 no no no 64 5 0 simple 16 2 55601.366097 0.288
pgbench i5 pgbench-no-no-no-64-1000-0-1723704122 1000 no no no 64 5 0 simple 4 2 57124.260974 0.070
pgbench i5 pgbench-no-no-no-64-1000-0-1723704122 1000 no no no 64 5 0 prepared 1 2 30501.532548 0.033
pgbench i5 pgbench-no-no-no-64-1000-0-1723704122 1000 no no no 64 5 0 prepared 16 2 94767.864902 0.169
pgbench i5 pgbench-no-no-no-64-1000-0-1723704122 1000 no no no 64 5 0 prepared 4 2 98929.758755 0.040
pgbench i5 pgbench-no-no-no-64-1000-0-1723704122 1000 no no no 64 5 0 simple 1 3 16896.467777 0.059
pgbench i5 pgbench-no-no-no-64-1000-0-1723704122 1000 no no no 64 5 0 simple 16 3 55706.337590 0.287
pgbench i5 pgbench-no-no-no-64-1000-0-1723704122 1000 no no no 64 5 0 simple 4 3 57382.989205 0.070
pgbench i5 pgbench-no-no-no-64-1000-0-1723704122 1000 no no no 64 5 0 prepared 1 3 30120.993477 0.033
pgbench i5 pgbench-no-no-no-64-1000-0-1723704122 1000 no no no 64 5 0 prepared 16 3 94202.200706 0.170
pgbench i5 pgbench-no-no-no-64-1000-0-1723704122 1000 no no no 64 5 0 prepared 4 3 100581.236995 0.040
