count i5 count-yes-yes-yes-8-1000-10-1723577422 1000 yes yes yes 8 10 simple 1 1 7161.991307 0.140
count i5 count-yes-yes-yes-8-1000-10-1723577422 1000 yes yes yes 8 10 simple 16 1 26850.745354 0.596
count i5 count-yes-yes-yes-8-1000-10-1723577422 1000 yes yes yes 8 10 simple 4 1 27809.557916 0.144
count i5 count-yes-yes-yes-8-1000-10-1723577422 1000 yes yes yes 8 10 prepared 1 1 10131.216826 0.099
count i5 count-yes-yes-yes-8-1000-10-1723577422 1000 yes yes yes 8 10 prepared 16 1 35671.890124 0.449
count i5 count-yes-yes-yes-8-1000-10-1723577422 1000 yes yes yes 8 10 prepared 4 1 37239.166774 0.107
count i5 count-yes-yes-yes-8-1000-10-1723577422 1000 yes yes yes 8 10 simple 1 2 7217.535966 0.139
count i5 count-yes-yes-yes-8-1000-10-1723577422 1000 yes yes yes 8 10 simple 16 2 26788.392765 0.597
count i5 count-yes-yes-yes-8-1000-10-1723577422 1000 yes yes yes 8 10 simple 4 2 27875.678051 0.143
count i5 count-yes-yes-yes-8-1000-10-1723577422 1000 yes yes yes 8 10 prepared 1 2 10128.143322 0.099
count i5 count-yes-yes-yes-8-1000-10-1723577422 1000 yes yes yes 8 10 prepared 16 2 35937.264965 0.445
count i5 count-yes-yes-yes-8-1000-10-1723577422 1000 yes yes yes 8 10 prepared 4 2 37168.593430 0.108
count i5 count-yes-yes-yes-8-1000-10-1723577422 1000 yes yes yes 8 10 simple 1 3 7208.406884 0.139
count i5 count-yes-yes-yes-8-1000-10-1723577422 1000 yes yes yes 8 10 simple 16 3 26908.664686 0.595
count i5 count-yes-yes-yes-8-1000-10-1723577422 1000 yes yes yes 8 10 simple 4 3 27797.995650 0.144
count i5 count-yes-yes-yes-8-1000-10-1723577422 1000 yes yes yes 8 10 prepared 1 3 10127.843267 0.099
count i5 count-yes-yes-yes-8-1000-10-1723577422 1000 yes yes yes 8 10 prepared 16 3 35458.340736 0.451
count i5 count-yes-yes-yes-8-1000-10-1723577422 1000 yes yes yes 8 10 prepared 4 3 37128.300852 0.108
