count xeon count-yes-yes-yes-64-1000-100-1723573966 1000 yes yes yes 64 100 simple 32 1 31740.904918 1.008
count xeon count-yes-yes-yes-64-1000-100-1723573966 1000 yes yes yes 64 100 simple 1 1 2019.302358 0.495
count xeon count-yes-yes-yes-64-1000-100-1723573966 1000 yes yes yes 64 100 simple 16 1 24713.850486 0.647
count xeon count-yes-yes-yes-64-1000-100-1723573966 1000 yes yes yes 64 100 prepared 32 1 50829.578127 0.630
count xeon count-yes-yes-yes-64-1000-100-1723573966 1000 yes yes yes 64 100 prepared 1 1 3417.721215 0.293
count xeon count-yes-yes-yes-64-1000-100-1723573966 1000 yes yes yes 64 100 prepared 16 1 39338.015152 0.407
count xeon count-yes-yes-yes-64-1000-100-1723573966 1000 yes yes yes 64 100 simple 32 2 31801.804810 1.006
count xeon count-yes-yes-yes-64-1000-100-1723573966 1000 yes yes yes 64 100 simple 1 2 2003.632966 0.499
count xeon count-yes-yes-yes-64-1000-100-1723573966 1000 yes yes yes 64 100 simple 16 2 25163.787626 0.636
count xeon count-yes-yes-yes-64-1000-100-1723573966 1000 yes yes yes 64 100 prepared 32 2 50747.607662 0.631
count xeon count-yes-yes-yes-64-1000-100-1723573966 1000 yes yes yes 64 100 prepared 1 2 3336.046103 0.300
count xeon count-yes-yes-yes-64-1000-100-1723573966 1000 yes yes yes 64 100 prepared 16 2 40778.668390 0.392
count xeon count-yes-yes-yes-64-1000-100-1723573966 1000 yes yes yes 64 100 simple 32 3 31840.168797 1.005
count xeon count-yes-yes-yes-64-1000-100-1723573966 1000 yes yes yes 64 100 simple 1 3 2002.978460 0.499
count xeon count-yes-yes-yes-64-1000-100-1723573966 1000 yes yes yes 64 100 simple 16 3 25236.422118 0.634
count xeon count-yes-yes-yes-64-1000-100-1723573966 1000 yes yes yes 64 100 prepared 32 3 50891.562466 0.629
count xeon count-yes-yes-yes-64-1000-100-1723573966 1000 yes yes yes 64 100 prepared 1 3 3391.460462 0.295
count xeon count-yes-yes-yes-64-1000-100-1723573966 1000 yes yes yes 64 100 prepared 16 3 40299.145774 0.397
