star d96v5-epyc7763 pg-partitions-no-groups-0-pool-yes 32768 no no yes 0 10 1 simple 64 1 296593.875488 0.216
star d96v5-epyc7763 pg-partitions-no-groups-0-pool-yes 32768 no no yes 0 10 1 simple 1 1 6972.122714 0.143
star d96v5-epyc7763 pg-partitions-no-groups-0-pool-yes 32768 no no yes 0 10 1 simple 128 1 485768.193455 0.264
star d96v5-epyc7763 pg-partitions-no-groups-0-pool-yes 32768 no no yes 0 10 1 prepared 64 1 824660.184547 0.078
star d96v5-epyc7763 pg-partitions-no-groups-0-pool-yes 32768 no no yes 0 10 1 prepared 1 1 21806.890982 0.046
star d96v5-epyc7763 pg-partitions-no-groups-0-pool-yes 32768 no no yes 0 10 1 prepared 128 1 1786520.121439 0.072
star d96v5-epyc7763 pg-partitions-no-groups-0-pool-yes 32768 no no yes 0 10 1 simple 64 2 300133.612310 0.213
star d96v5-epyc7763 pg-partitions-no-groups-0-pool-yes 32768 no no yes 0 10 1 simple 1 2 6931.163144 0.144
star d96v5-epyc7763 pg-partitions-no-groups-0-pool-yes 32768 no no yes 0 10 1 simple 128 2 485830.435502 0.263
star d96v5-epyc7763 pg-partitions-no-groups-0-pool-yes 32768 no no yes 0 10 1 prepared 64 2 812890.605091 0.079
star d96v5-epyc7763 pg-partitions-no-groups-0-pool-yes 32768 no no yes 0 10 1 prepared 1 2 21520.072589 0.046
star d96v5-epyc7763 pg-partitions-no-groups-0-pool-yes 32768 no no yes 0 10 1 prepared 128 2 1775773.194847 0.072
star d96v5-epyc7763 pg-partitions-no-groups-0-pool-yes 32768 no no yes 0 10 1 simple 64 3 296615.180261 0.216
star d96v5-epyc7763 pg-partitions-no-groups-0-pool-yes 32768 no no yes 0 10 1 simple 1 3 6981.181641 0.143
star d96v5-epyc7763 pg-partitions-no-groups-0-pool-yes 32768 no no yes 0 10 1 simple 128 3 488901.530082 0.262
star d96v5-epyc7763 pg-partitions-no-groups-0-pool-yes 32768 no no yes 0 10 1 prepared 64 3 822136.429784 0.078
star d96v5-epyc7763 pg-partitions-no-groups-0-pool-yes 32768 no no yes 0 10 1 prepared 1 3 21643.892239 0.046
star d96v5-epyc7763 pg-partitions-no-groups-0-pool-yes 32768 no no yes 0 10 1 prepared 128 3 1766811.369071 0.072
