count i5 count-no-yes-no-4096-32768-0-1723650813 32768 no yes no 4096 0 simple 1 1 11907.929191 0.084
count i5 count-no-yes-no-4096-32768-0-1723650813 32768 no yes no 4096 0 simple 16 1 41336.859021 0.387
count i5 count-no-yes-no-4096-32768-0-1723650813 32768 no yes no 4096 0 simple 4 1 41882.178051 0.096
count i5 count-no-yes-no-4096-32768-0-1723650813 32768 no yes no 4096 0 prepared 1 1 15457.287894 0.065
count i5 count-no-yes-no-4096-32768-0-1723650813 32768 no yes no 4096 0 prepared 16 1 52527.462915 0.305
count i5 count-no-yes-no-4096-32768-0-1723650813 32768 no yes no 4096 0 prepared 4 1 53905.494532 0.074
count i5 count-no-yes-no-4096-32768-0-1723650813 32768 no yes no 4096 0 simple 1 2 11904.715467 0.084
count i5 count-no-yes-no-4096-32768-0-1723650813 32768 no yes no 4096 0 simple 16 2 41419.127445 0.386
count i5 count-no-yes-no-4096-32768-0-1723650813 32768 no yes no 4096 0 simple 4 2 41920.097598 0.095
count i5 count-no-yes-no-4096-32768-0-1723650813 32768 no yes no 4096 0 prepared 1 2 15506.626894 0.064
count i5 count-no-yes-no-4096-32768-0-1723650813 32768 no yes no 4096 0 prepared 16 2 52739.766959 0.303
count i5 count-no-yes-no-4096-32768-0-1723650813 32768 no yes no 4096 0 prepared 4 2 54984.995862 0.073
count i5 count-no-yes-no-4096-32768-0-1723650813 32768 no yes no 4096 0 simple 1 3 11852.910132 0.084
count i5 count-no-yes-no-4096-32768-0-1723650813 32768 no yes no 4096 0 simple 16 3 41600.877654 0.385
count i5 count-no-yes-no-4096-32768-0-1723650813 32768 no yes no 4096 0 simple 4 3 42253.543669 0.095
count i5 count-no-yes-no-4096-32768-0-1723650813 32768 no yes no 4096 0 prepared 1 3 15431.315279 0.065
count i5 count-no-yes-no-4096-32768-0-1723650813 32768 no yes no 4096 0 prepared 16 3 52880.840585 0.303
count i5 count-no-yes-no-4096-32768-0-1723650813 32768 no yes no 4096 0 prepared 4 3 54878.187237 0.073
