index i5 index-no-yes-yes-0-32768-1-1723525086 32768 no yes yes 0 10 1 simple 1 1 8567.117321 0.117
index i5 index-no-yes-yes-0-32768-1-1723525086 32768 no yes yes 0 10 1 simple 16 1 29426.990356 0.544
index i5 index-no-yes-yes-0-32768-1-1723525086 32768 no yes yes 0 10 1 simple 4 1 31663.786585 0.126
index i5 index-no-yes-yes-0-32768-1-1723525086 32768 no yes yes 0 10 1 prepared 1 1 21388.885749 0.047
index i5 index-no-yes-yes-0-32768-1-1723525086 32768 no yes yes 0 10 1 prepared 16 1 69542.078669 0.230
index i5 index-no-yes-yes-0-32768-1-1723525086 32768 no yes yes 0 10 1 prepared 4 1 76028.873535 0.053
index i5 index-no-yes-yes-0-32768-1-1723525086 32768 no yes yes 0 10 1 simple 1 2 8605.050765 0.116
index i5 index-no-yes-yes-0-32768-1-1723525086 32768 no yes yes 0 10 1 simple 16 2 29286.338010 0.546
index i5 index-no-yes-yes-0-32768-1-1723525086 32768 no yes yes 0 10 1 simple 4 2 31860.074736 0.126
index i5 index-no-yes-yes-0-32768-1-1723525086 32768 no yes yes 0 10 1 prepared 1 2 21695.104858 0.046
index i5 index-no-yes-yes-0-32768-1-1723525086 32768 no yes yes 0 10 1 prepared 16 2 70408.900939 0.227
index i5 index-no-yes-yes-0-32768-1-1723525086 32768 no yes yes 0 10 1 prepared 4 2 76464.870850 0.052
index i5 index-no-yes-yes-0-32768-1-1723525086 32768 no yes yes 0 10 1 simple 1 3 8610.018312 0.116
index i5 index-no-yes-yes-0-32768-1-1723525086 32768 no yes yes 0 10 1 simple 16 3 29075.221649 0.550
index i5 index-no-yes-yes-0-32768-1-1723525086 32768 no yes yes 0 10 1 simple 4 3 31887.125475 0.125
index i5 index-no-yes-yes-0-32768-1-1723525086 32768 no yes yes 0 10 1 prepared 1 3 21534.892728 0.046
index i5 index-no-yes-yes-0-32768-1-1723525086 32768 no yes yes 0 10 1 prepared 16 3 69410.613899 0.231
index i5 index-no-yes-yes-0-32768-1-1723525086 32768 no yes yes 0 10 1 prepared 4 3 75291.319186 0.053
