count rpi5-64 count-yes-no-yes-8-1000-1000-1723633007 1000 yes no yes 8 1000 simple 16 1 165.193920 96.856
count rpi5-64 count-yes-no-yes-8-1000-1000-1723633007 1000 yes no yes 8 1000 simple 1 1 66.254966 15.093
count rpi5-64 count-yes-no-yes-8-1000-1000-1723633007 1000 yes no yes 8 1000 simple 4 1 151.118129 26.469
count rpi5-64 count-yes-no-yes-8-1000-1000-1723633007 1000 yes no yes 8 1000 prepared 16 1 263.882368 60.633
count rpi5-64 count-yes-no-yes-8-1000-1000-1723633007 1000 yes no yes 8 1000 prepared 1 1 117.827654 8.487
count rpi5-64 count-yes-no-yes-8-1000-1000-1723633007 1000 yes no yes 8 1000 prepared 4 1 264.866587 15.102
count rpi5-64 count-yes-no-yes-8-1000-1000-1723633007 1000 yes no yes 8 1000 simple 16 2 164.331487 97.364
count rpi5-64 count-yes-no-yes-8-1000-1000-1723633007 1000 yes no yes 8 1000 simple 1 2 66.074938 15.134
count rpi5-64 count-yes-no-yes-8-1000-1000-1723633007 1000 yes no yes 8 1000 simple 4 2 152.665384 26.201
count rpi5-64 count-yes-no-yes-8-1000-1000-1723633007 1000 yes no yes 8 1000 prepared 16 2 263.666120 60.683
count rpi5-64 count-yes-no-yes-8-1000-1000-1723633007 1000 yes no yes 8 1000 prepared 1 2 118.698493 8.425
count rpi5-64 count-yes-no-yes-8-1000-1000-1723633007 1000 yes no yes 8 1000 prepared 4 2 265.444158 15.069
count rpi5-64 count-yes-no-yes-8-1000-1000-1723633007 1000 yes no yes 8 1000 simple 16 3 161.682759 98.959
count rpi5-64 count-yes-no-yes-8-1000-1000-1723633007 1000 yes no yes 8 1000 simple 1 3 65.805350 15.196
count rpi5-64 count-yes-no-yes-8-1000-1000-1723633007 1000 yes no yes 8 1000 simple 4 3 147.808094 27.062
count rpi5-64 count-yes-no-yes-8-1000-1000-1723633007 1000 yes no yes 8 1000 prepared 16 3 264.125105 60.577
count rpi5-64 count-yes-no-yes-8-1000-1000-1723633007 1000 yes no yes 8 1000 prepared 1 3 119.153804 8.393
count rpi5-64 count-yes-no-yes-8-1000-1000-1723633007 1000 yes no yes 8 1000 prepared 4 3 262.177841 15.257
