count rpi5-64 count-yes-yes-no-512-32768-1-1723670972 32768 yes yes no 512 1 simple 16 1 23934.266139 0.668
count rpi5-64 count-yes-yes-no-512-32768-1-1723670972 32768 yes yes no 512 1 simple 1 1 8283.140514 0.121
count rpi5-64 count-yes-yes-no-512-32768-1-1723670972 32768 yes yes no 512 1 simple 4 1 27661.336115 0.145
count rpi5-64 count-yes-yes-no-512-32768-1-1723670972 32768 yes yes no 512 1 prepared 16 1 34918.766858 0.458
count rpi5-64 count-yes-yes-no-512-32768-1-1723670972 32768 yes yes no 512 1 prepared 1 1 10177.642135 0.098
count rpi5-64 count-yes-yes-no-512-32768-1-1723670972 32768 yes yes no 512 1 prepared 4 1 37024.983099 0.108
count rpi5-64 count-yes-yes-no-512-32768-1-1723670972 32768 yes yes no 512 1 simple 16 2 24126.379874 0.663
count rpi5-64 count-yes-yes-no-512-32768-1-1723670972 32768 yes yes no 512 1 simple 1 2 8392.083183 0.119
count rpi5-64 count-yes-yes-no-512-32768-1-1723670972 32768 yes yes no 512 1 simple 4 2 27807.550405 0.144
count rpi5-64 count-yes-yes-no-512-32768-1-1723670972 32768 yes yes no 512 1 prepared 16 2 34801.822676 0.460
count rpi5-64 count-yes-yes-no-512-32768-1-1723670972 32768 yes yes no 512 1 prepared 1 2 10592.166724 0.094
count rpi5-64 count-yes-yes-no-512-32768-1-1723670972 32768 yes yes no 512 1 prepared 4 2 36568.354933 0.109
count rpi5-64 count-yes-yes-no-512-32768-1-1723670972 32768 yes yes no 512 1 simple 16 3 24298.930374 0.658
count rpi5-64 count-yes-yes-no-512-32768-1-1723670972 32768 yes yes no 512 1 simple 1 3 7945.505219 0.126
count rpi5-64 count-yes-yes-no-512-32768-1-1723670972 32768 yes yes no 512 1 simple 4 3 27871.700714 0.144
count rpi5-64 count-yes-yes-no-512-32768-1-1723670972 32768 yes yes no 512 1 prepared 16 3 34793.615176 0.460
count rpi5-64 count-yes-yes-no-512-32768-1-1723670972 32768 yes yes no 512 1 prepared 1 3 10020.562437 0.100
count rpi5-64 count-yes-yes-no-512-32768-1-1723670972 32768 yes yes no 512 1 prepared 4 3 36991.566697 0.108
