count xeon count-yes-no-no-1-1000-1-1723593595 1000 yes no no 1 1 simple 32 1 149420.684326 0.214
count xeon count-yes-no-no-1-1000-1-1723593595 1000 yes no no 1 1 simple 1 1 9308.035386 0.107
count xeon count-yes-no-no-1-1000-1-1723593595 1000 yes no no 1 1 simple 16 1 102860.918303 0.156
count xeon count-yes-no-no-1-1000-1-1723593595 1000 yes no no 1 1 prepared 32 1 185598.141672 0.172
count xeon count-yes-no-no-1-1000-1-1723593595 1000 yes no no 1 1 prepared 1 1 12376.676340 0.081
count xeon count-yes-no-no-1-1000-1-1723593595 1000 yes no no 1 1 prepared 16 1 133506.450253 0.120
count xeon count-yes-no-no-1-1000-1-1723593595 1000 yes no no 1 1 simple 32 2 148946.276618 0.215
count xeon count-yes-no-no-1-1000-1-1723593595 1000 yes no no 1 1 simple 1 2 9476.717057 0.106
count xeon count-yes-no-no-1-1000-1-1723593595 1000 yes no no 1 1 simple 16 2 102708.552281 0.156
count xeon count-yes-no-no-1-1000-1-1723593595 1000 yes no no 1 1 prepared 32 2 185166.140579 0.173
count xeon count-yes-no-no-1-1000-1-1723593595 1000 yes no no 1 1 prepared 1 2 13380.708066 0.075
count xeon count-yes-no-no-1-1000-1-1723593595 1000 yes no no 1 1 prepared 16 2 135649.751546 0.118
count xeon count-yes-no-no-1-1000-1-1723593595 1000 yes no no 1 1 simple 32 3 149048.781811 0.215
count xeon count-yes-no-no-1-1000-1-1723593595 1000 yes no no 1 1 simple 1 3 9261.423691 0.108
count xeon count-yes-no-no-1-1000-1-1723593595 1000 yes no no 1 1 simple 16 3 102593.789691 0.156
count xeon count-yes-no-no-1-1000-1-1723593595 1000 yes no no 1 1 prepared 32 3 185413.438241 0.173
count xeon count-yes-no-no-1-1000-1-1723593595 1000 yes no no 1 1 prepared 1 3 12520.370921 0.080
count xeon count-yes-no-no-1-1000-1-1723593595 1000 yes no no 1 1 prepared 16 3 133019.011453 0.120
