join i5 join-no-yes-no-64-32768-1-1723329373 32768 no yes no 64 10 1 simple 1 1 7687.207461 0.130
join i5 join-no-yes-no-64-32768-1-1723329373 32768 no yes no 64 10 1 simple 16 1 27004.807857 0.592
join i5 join-no-yes-no-64-32768-1-1723329373 32768 no yes no 64 10 1 simple 4 1 28475.758141 0.140
join i5 join-no-yes-no-64-32768-1-1723329373 32768 no yes no 64 10 1 prepared 1 1 21974.257461 0.046
join i5 join-no-yes-no-64-32768-1-1723329373 32768 no yes no 64 10 1 prepared 16 1 70707.719199 0.226
join i5 join-no-yes-no-64-32768-1-1723329373 32768 no yes no 64 10 1 prepared 4 1 75603.891049 0.053
join i5 join-no-yes-no-64-32768-1-1723329373 32768 no yes no 64 10 1 simple 1 2 7610.673426 0.131
join i5 join-no-yes-no-64-32768-1-1723329373 32768 no yes no 64 10 1 simple 16 2 26883.544474 0.595
join i5 join-no-yes-no-64-32768-1-1723329373 32768 no yes no 64 10 1 simple 4 2 28421.201108 0.141
join i5 join-no-yes-no-64-32768-1-1723329373 32768 no yes no 64 10 1 prepared 1 2 22470.346868 0.045
join i5 join-no-yes-no-64-32768-1-1723329373 32768 no yes no 64 10 1 prepared 16 2 69726.137424 0.229
join i5 join-no-yes-no-64-32768-1-1723329373 32768 no yes no 64 10 1 prepared 4 2 75412.377755 0.053
join i5 join-no-yes-no-64-32768-1-1723329373 32768 no yes no 64 10 1 simple 1 3 7598.872207 0.132
join i5 join-no-yes-no-64-32768-1-1723329373 32768 no yes no 64 10 1 simple 16 3 26824.073455 0.596
join i5 join-no-yes-no-64-32768-1-1723329373 32768 no yes no 64 10 1 simple 4 3 28520.637123 0.140
join i5 join-no-yes-no-64-32768-1-1723329373 32768 no yes no 64 10 1 prepared 1 3 22236.929663 0.045
join i5 join-no-yes-no-64-32768-1-1723329373 32768 no yes no 64 10 1 prepared 16 3 69866.642413 0.229
join i5 join-no-yes-no-64-32768-1-1723329373 32768 no yes no 64 10 1 prepared 4 3 76412.166524 0.052
