count rpi5-32 count-no-yes-no-0-1000-1000-1723639610 1000 no yes no 0 1000 simple 16 1 161.565799 99.031
count rpi5-32 count-no-yes-no-0-1000-1000-1723639610 1000 no yes no 0 1000 simple 1 1 67.330892 14.852
count rpi5-32 count-no-yes-no-0-1000-1000-1723639610 1000 no yes no 0 1000 simple 4 1 170.250724 23.495
count rpi5-32 count-no-yes-no-0-1000-1000-1723639610 1000 no yes no 0 1000 prepared 16 1 262.804552 60.882
count rpi5-32 count-no-yes-no-0-1000-1000-1723639610 1000 no yes no 0 1000 prepared 1 1 127.015864 7.873
count rpi5-32 count-no-yes-no-0-1000-1000-1723639610 1000 no yes no 0 1000 prepared 4 1 287.621617 13.907
count rpi5-32 count-no-yes-no-0-1000-1000-1723639610 1000 no yes no 0 1000 simple 16 2 160.897347 99.442
count rpi5-32 count-no-yes-no-0-1000-1000-1723639610 1000 no yes no 0 1000 simple 1 2 66.520827 15.033
count rpi5-32 count-no-yes-no-0-1000-1000-1723639610 1000 no yes no 0 1000 simple 4 2 171.422809 23.334
count rpi5-32 count-no-yes-no-0-1000-1000-1723639610 1000 no yes no 0 1000 prepared 16 2 261.205481 61.254
count rpi5-32 count-no-yes-no-0-1000-1000-1723639610 1000 no yes no 0 1000 prepared 1 2 126.263459 7.920
count rpi5-32 count-no-yes-no-0-1000-1000-1723639610 1000 no yes no 0 1000 prepared 4 2 287.772085 13.900
count rpi5-32 count-no-yes-no-0-1000-1000-1723639610 1000 no yes no 0 1000 simple 16 3 160.829034 99.485
count rpi5-32 count-no-yes-no-0-1000-1000-1723639610 1000 no yes no 0 1000 simple 1 3 67.463037 14.823
count rpi5-32 count-no-yes-no-0-1000-1000-1723639610 1000 no yes no 0 1000 simple 4 3 169.206867 23.640
count rpi5-32 count-no-yes-no-0-1000-1000-1723639610 1000 no yes no 0 1000 prepared 16 3 260.999875 61.303
count rpi5-32 count-no-yes-no-0-1000-1000-1723639610 1000 no yes no 0 1000 prepared 1 3 121.507752 8.230
count rpi5-32 count-no-yes-no-0-1000-1000-1723639610 1000 no yes no 0 1000 prepared 4 3 287.449635 13.915
